,ncomments,nlikes,labels,caption,engagement
54,0.009170105456212746,0.1911198917381023,"['white', 'black', 'black and white', 'marine mammal', 'monochrome photography', 'fauna', 'photography', 'whales dolphins and porpoises', 'monochrome', 'dolphin']","Photo by @PaulNicklen | I dream of water with limitless visibility but it just does not exist. We were fortunate to film over 500 beluga whales off the coast of Baffin Island, Nunavut from the air, but we could only see a few at a time underwater. I wonder if these two whales were sent to investigate me, the new anomaly in their ocean, while the other beluga whales clicked and pinged me with their echolocation just outside of the visibility range.  #whale  #beluga  #nature  #arctic  #explore  #dive  #abyss",1
55,0.0025217790004585052,0.07459748189476796,"['temple', 'darkness', 'night', 'girl', 'fun']","Photo by @chien_chi_chang | I have been working in New York’s Chinatown since 1992—for more than 26 years—and it is still a project in progress. Immigration is often propelled by suffering. To witness the shifting patterns of populations is to see the world in all its exigencies—war, natural disasters, repression, famine, poverty and persecution.
But there is a rainbow at the bottom of that Pandora’s box of troubles; hope, too, propels immigrants to settle in strange lands. I should know: I am one myself. 
I have followed and photographed twenty families in Chinatown, and those relationships are now culminating in a tri-generational drama. The people in these pictures were all willing to sacrifice their immediate comfort to realize the dream of giving their children a ""better"" life. Some of that first wave of immigrants have now returned to China to enjoy the rest of their lives in prosperity, with family members they have not seen for decades. Others are trying to live the American dream.
The common thread, the universal quality in this work, is the essential human need to hold hope in your hands. #MagnumPhotos  #cccontheroad",0
56,0.009924728717713587,0.19016093796186817,"['fauna', 'beak', 'bird', 'water bird', 'sky', 'wildlife']","Photo by @BrianSkerry | Great Frigate bird chicks at a nesting site in the Phoenix Islands. This species of bird is seasonally monogamous and their breeding season can last almost two years from the start until the end of caring for the chicks. The Phoenix Islands are owned by the country of Kiribati and were protected as a massive marine protected area several years ago. Since the marine ecosystems are healthy, sea birds can forage close to the islands rather than having to journey far for food for themselves and their chicks.  Fledging occurs after four to six months and is typically determined by food abundance.
For more images and stories about ocean wildlife follow @BrianSkerry
#frigatebirds  #marinereserves  #marineprotectedareas  #kiribati  #phoenixislands  #pipa",1
57,0.011137857252025065,0.19596835279337865,"['sand', 'sky', 'horizon', 'morning', 'landscape', 'ecoregion', 'sunlight', 'line', 'aeolian landform', 'cloud']","Photo by George Steinmetz @geosteinmetz |
Combines harvesting dry land wheat on the Vulgamore Family Farm just south of Scott City, Kansas.  The Vulgamores have been farming this area for five generations, and have one of the largest farms in the county.  With GPS equipped harvesters that correlate yield to location, seed, and fertilizer, their scientific approach to farming enables a constant improvement in efficiency, and explains why the US remains the world’s biggest exporter of food. To learn more about the global food supply, follow @FeedThePlanet",1
58,0.004460874216720159,0.12469228033550103,"['vegetation', 'forest', 'nature reserve', 'rainforest', 'ecosystem', 'tropical and subtropical coniferous forests', 'tree', 'wilderness', 'jungle', 'shrubland']","Photo by @chamiltonjames. Text by @chrisfagan_uac | Worn footpaths and a clean garden of manioc and papaya hint at the recent use of this village by an isolated tribe near Peru’s remote Alto Purús National Park. This border area between Peru and Brazil is home to perhaps the largest number of  people living in isolation on earth. But despite its remoteness their lives are being threatened. A different tribe recently contacted nearby, told of a horrific massacre by men with automatic weapons; most likely narcos who use the area to move coca to Brazil. This photo was taken at a safe distance and only after we were certain nobody was at home. The tribe who live in the village are semi-nomadic and known to leave for weeks at a time to collect turtle eggs and other resources closer to major rivers. Shot for the Peru part of our October issue on the Amazon’s isolated tribes. Check out the link in @chrisfagan_uac profile for more information on isolated tribes in the area.",0
59,0.0029707320800855877,0.08596059340821756,"['hand', 'finger', 'human', 'temple', 'fun']","Photo by @CristinaMittermeier | Fish is as valuable as gold.  Around the world, small coastal communities depend on healthy local fisheries for their survival.  In the West African village of Winneba, women toil with fish from morning to night, every day:  buying, smoking and selling fish in the local markets is the only way for them to make money.  I was proud to work with the local non-profit @ChallengingHeights to provide education and more opportunities for these women.  Headed by a former child slave, this small organization also rescues children who in desperation, have been sold by their parents into slavery to make a few dollars.  To learn more about the hopeful solutions taking place #Followme  at @cristinamittermeier",0
60,0.005645346171480972,0.1594259209651197,"['mountain village', 'city', 'town', 'urban area', 'village', 'mountain', 'hill station', ""bird's eye view"", 'residential area', 'rural area']","Photo by Michael Yamashita @yamashitaphoto | Clinging to a steep hillside is the oldest monastery in Kham, Kathok Monastery, considered to be the mother of Nyingma Buddhism in eastern Tibet.  #Katok  #TibetanBuddhism  #Ganzi",0
61,0.013478144581996027,0.26679410379101387,"['mammal', 'vertebrate', 'plant', 'grass', 'tribe', 'tree', 'hand', 'soil', 'finger', 'wildlife']","Photo by @amivitale | In 2014, I witnessed
 a group of Samburu warriors encounter a rhino for the first time in their lives at Lewa Wildlife Conservancy (@lewa_wildlife). Only their grandfathers saw rhinos in the wild and these young men had never even seen a photo of one. Based on stories and their
 own imaginations, they expected the young rhinos to be as big as elephants, as dangerous as lions and for their horns to be flexible, like an elephant's trunk.

Much-needed attention has been focused
 on the plight of wildlife, but very little has been said about the indigenous communities on the frontlines of the poaching wars. The Nature Conservancy in Africa (@nature_africa), the Northern Rangelands Trust (@nrt_kenya) and Lewa are doing incredible work
 to strengthen these communities, who hold the key to saving Africa's great animals. Together we can work to save them - visit and support the communities that protect them.

Follow @amivitale @lewa_wildlife @nrt_kenya & @nature_org to learn about the incredible work being done to protect and preserve these ancient creatures  @kenyawildlifeservice
 @thephotosociety @natgeo @nature_africa #WorthMoreAlive  #protectrhinos  #DontLetThemDisappear  #rhinos  #saverhinos  #stoppoaching  #kenya  #northernkenya  #magicalkenya  #africa  #everydayafrica  #worldrhinoday  #photojournalism  #amivitale",1
62,0.017069769219012685,0.261941024054094,"['nature', 'green', 'aurora', 'atmosphere', 'sky', 'night', 'landscape', 'midnight', 'grass']","Photo by @ronan_donovan // Captured #withgalaxy  S9+ produced with
@samsungmobileusa using Pro Mode ISO 800 f/2.4 for 10 seconds
I still cannot believe this color dances across the skies of the northern regions of
earth. Kick up a little solar wind with the right conditions and voila, the sky erupts in
a magic show ripples overhead. I was shocked by how the light actually dances, with
streaks flaring up and disappearing in seconds! What a joy it is to be on this planet.
Thanks Earth.",1
63,0.007259666819501758,0.07191980121194207,"['human', 'darkness', 'fun']","Photograph by @ljohnphoto (Lynn Johnson) // #sponsored  by @lagunitasbeer // Jeremy Marshall is the head Brewmaster at Lagunitas Brewing Company. He learned to brew from his college calculus teacher. Jeremy has designed multiple ways of influencing the flavor of unique Lagunitas beers including aging it in old barrels that once held French wine, or Southern bourbon. But the tradition that seemed to tell more about the Lagunitas culture than the taste of the brew, was that of naming the beer tanks after beloved departed pets. // The combination of cannabis and craftsmanship is unleashing new innovations across industries, from food and beverage to skin products to medicine. Cannabis has always inspired the creativity behind Lagunitas' craft brews. Join the journey @lagunitasbeer.",0
64,0.019773039889958734,0.370658439255099,"['wildlife', 'fauna', 'mammal', 'wolf', 'wilderness', 'coyote', 'snout', 'tree']","Photo by @CristinaMittermeier | Through a dense fog, I spotted this female wolf as she foraged along the rocky shores of Vancouver Island. Coastal wolves live a unique existence, hunting and scavenging on the fringe between rainforest and ocean, with more than 70 percent of their diet comprised of seafood. Did you know that wolves have a strong emotional connection to their pack mates and it has been shown that when a member of a pack dies, the other wolves mourn? #FollowMe  on @CristinaMittermeier for more images of wildlife from around the world. #wolf  #protect  #britishcolumbia  #naturelover",1
65,0.04393053645116919,0.2195149691472066,"['fish', 'fish', 'animal source foods']","Photo by @dguttenfelder | Fish mongers place frozen tuna in rows before the early morning start of the auction at Tokyo’s famed Tsukiji wholesale seafood market.

83 years after its opening, Tsukiji fish market was closed on Oct. 6, 2018. Long-planned but controversial, the world’s largest fish market will be moved to a new 5 billion US dollar modern, enclosed structure. Tsukiji market will be razed in the coming months and replaced with a transit hub for buses during the Tokyo Olympics in 2020. 
Photo by @dguttenfelder on assignment in Tokyo for @natgeo.",1
66,0.01107099189974018,0.20030298551581435,"['waterway', 'reflection', 'water', 'canal', 'building', 'condominium', 'neighbourhood', 'apartment', 'city', 'tree']","Photo by @mmuheisen (Muhammed Muheisen) | Last May I spent time on the world’s only floating animal sanctuary while on assignment for @natgeo in Amsterdam, the Netherlands. De Poezenboot, which is Dutch for “the Catboat” hosts around 50 stray and abandoned cats, 17 of which are permanent residents that have lived on the boat for several years. For more photos and videos from different parts of the world, follow me @mmuheisen #muhammedmuheisen",1
67,0.01280949105914718,0.20707743681643512,"['marine mammal', 'fauna', 'mammal', 'marine biology', 'water', 'underwater', 'whales dolphins and porpoises', 'wildlife', 'organism', 'dolphin']","Photo by Michaela Skovranova @mishkusk | Juvenile humpback whale, barely a few days old gently swims by.
Baby humpback whales are very light in colour, almost white. Within days soft scratches on their skin become visible. These scratches are caused by mum and the baby affectionately rubbing against each other which strengthens their unique bond. I like to think that the more scratches they have, the more loved they are. 
#humpbackwhale  #nature  #underwater  #Tonga  #wildlife  #ocean  #naturelovestories",1
68,0.014347394161699526,0.2968166891442507,"['brown bear', 'grizzly bear', 'bear', 'terrestrial animal', 'wildlife', 'american black bear', 'fur', 'organism', 'snout', 'carnivoran']","Photo by @stephenwilkes | Capturing the gentler side of such a powerful animal is the ideal start to our Bella Coola Day to Night shoot. To see more photos from my travels near and far, visit me @stephenwilkes.
#DayToNight  #StephenWilkes  #BellaCoola  #BritishColumbia  #Canada",1
69,0.00931338835396607,0.2428837662577594,"['elephants and mammoths', 'mammal', 'wildlife', 'wilderness', 'tree', 'path', 'elephant', 'forest', 'jungle', 'national park']","Photo by @amivitale | People are the
 key to saving Africa's great animals. In this photo, Kamara, a Kenyan rhino keeper, walks in the rain with orphaned black rhinos he hand-raised at Lewa Wildlife Conservancy (@lewa_wildlife) in Kenya. Indigenous communities are on the front lines of the fight
 against poaching and landscape destruction, making them the best protectors of the endangered wildlife around them. Together we can work to save them - please visit and support the communities that protect them.

Follow @amivitale @lewa_wildlife @nrt_kenya & @nature_org to learn about the incredible work being done to protect and preserve these ancient creatures

@kenyawildlifeservice
 @thephotosociety @natgeo @nature_africa #WorthMoreAlive  #protectrhinos  #DontLetThemDisappear  #rhinos  #saverhinos  #stoppoaching  #kenya  #northernkenya  #magicalkenya  #africa  #everydayafrica  #worldrhinoday  #photojournalism  #amivitale",1
70,0.005406541341892099,0.09136906961276973,"['tradition', 'temple', 'human', 'ritual', 'religion', 'middle ages']","Photo by @williamalbertallard | Peru, 1981. My assignment to photograph Peru as a country story for @natgeo magazine had an incredible impact on my life both professionally and personally. I was coming out of a period where Id concentrated on the American West; about a 13 year love affair with the West. I realized I had to go to a different well if my work was going to grow; I had to find a different palette, a different culture. I heard through the grapevine that the magazine was going to do a story about Peru and I somehow felt an absolute need to get the assignment to do the photography. Here, in this image, done within just a few days of my arrival in Peru, I was in a small Andean village where six people had been killed by an earthquake. The Peruvian government had sent a helicopter with a medical team and a priest to the village and these young girls are peering, open mouthed, and awestruck. They had never seen a doctor before. While working in Peru I met and fell in love with a woman who several years later would become my wife. She was walking through the Plaza des Armas in Ayacucho during Easter week in 1981. I followed her around the Plaza for a while before building the courage to ask if she spoke English which she firmly answered, """"No"""". And that was that until another day not much later when I was able to engage her in an invitation to join my group to attend a cultural event one night, and with that evening the beginning of our romance took flame. And it still burns 37 years and counting.

#followme  @williamalbertallard for more images of Peru and other assignments spanning a five-decade career.
#peru  #andes  #onassingment  #filmphotography",0
71,0.01118561821794284,0.22139592724652676,"['reflection', 'water', 'waterway', 'night', 'tree', 'city', 'evening', 'street', 'screenshot', 'sky']","Photo by @mmuheisen (Muhammed Muheisen) | Few months back I spent time on the world’s only floating animal sanctuary while on assignment for @natgeo in Amsterdam, the Netherlands. De Poezenboot, which is Dutch for “the Catboat” hosts around 50 stray and abandoned cats, 17 of which are permanent residents that have lived on the boat for several years. Day after day, you become part of their environment, you are just another big cat for them. For more photos and videos from different parts of the world, follow me @mmuheisen #muhammedmuheisen",1
72,0.0050053492281827905,0.09022074988915164,"['darkness', 'light', 'night', 'performance art', 'event', 'midnight']","Photo by @stephsinclairpix | Sisters Yagana, 21, YaKaka 19 and Falimata, 14, were all abducted and held captive by Boko Haram until they escaped. To attract male recruits and motivate combatants, Boko Haram awards these kidnapped “wives” to fighters. As these girls reach puberty, forced marriages often turn them into unwilling mothers, their children pegged as the next generation of fighters. -
“Poverty is not inevitable. But violence, gender inequality, and other deep-seated problems make it difficult to fight against. Today, most of the world’s population growth is happening in the world’s poorest places—the very places where it is hardest to live a healthy, productive life.” – @melindafrenchgates",0
73,0.010708008558765093,0.2043934054463494,"['beak', 'neck', 'bird', 'feather']","Photo by @TimLaman | Male Red Bird-of-Paradise high in the canopy of Waigeo Island, poses on his display perch with the ocean in the background. Indonesia’s provinces of Papua and West Papua on island of New Guinea make up the Land of Papua or ""Tanah Papua"" in the Indonesian language. This region supports one of the only remaining large tropical forests in the world and is home to nearly half of Indonesia’s biodiversity. Over 600 species of birds are found in Papua, including 27 bird-of-paradise species, many of which live nowhere else on earth.  At a major international Conference in Manokwari on Oct 10, the provinces made a major commitment to a green future.  West Papua has declared itself a “Conservation Province” and both provinces have tremendous environmental leadership, and committed to preserving 70% of their land as forest.  See our new video from the @BirdsofParadiseProject “Tanah Papua – A Paradise for Birds” at the link in @BirdsofParadiseProject.  #ConservationProvince , #ProvinsiKonservasi  #RajaAmpat , #Waigeo , #Papua , #Indonesia , #TanahPapua , #PapuaBiodiversity , #RedBirdofParadise , #BirdofParadise , @TimLaman.",1
74,0.01033547302460645,0.2847220939255099,"['elephant', 'elephants and mammoths', 'black and white', 'wildlife', 'indian elephant', 'mammal', 'monochrome photography', 'fauna', 'african elephant', 'terrestrial animal']","Photo by @stevewinterphoto | @Zakouma_National_Park in Chad, @africanparksnetwork, is one of the most amazing ecosystems on the planet – the amazing abundance of life found here is off the charts. Zakouma is just one of 15 parks managed by conservation NGO African Parks (@africanparksnetwork). If you want to see wild plains teeming with lions, leopards, herds of elephants, giraffe, and now rhinos (they just reintroduced black rhinos after a 50-year absence) and no tourists - go to Zakouma - check out the lodges there and in the other parks the manage in 8 other countries via their website. Tourism revenue goes back to the parks they manage and important community projects like education, healthcare and improved livelihoods.
What is happening in Zakouma is one of the most hopeful stories in conservation. The park was once ravaged by poaching and insecurity. More than 4,000 elephants, which was 95% of the population, were slaughtered between 2002 to 2010 for the sale of their ivory – and poachers wreaked havoc on both the wildlife and people who lived there. By 2010, only 450 elephants remained. That same year, @africanparksnetwork signed a long-term agreement with the government of Chad to fully manage Zakouma and change the trajectory of the park. They built a ranger team and implemented effective law enforcement measures and community networks, and today poaching has been practically eliminated. The elephant population is finally on the rise for the first time in a decade. Elephants have surpassed 550 individuals, and not one has been lost to poaching since January 2016.  Last year @africanparksnetwork counted 81 elephant calves under the age of three years old; in 2011 they counted one. Without the support of local communities this would not work. The park is the largest employer in the region; thousands of people are getting an education and healthcare, and decency and civility, along with life, have found their back to this once forgotten place.  To learn more about Zakouma and other truly hopeful conservation efforts happening across Africa, please follow @africanparksnetwork",1
75,0.158289393244689,0.5330651418859,"['three toed sloth', 'mammal', 'fauna', 'sloth', 'terrestrial animal', 'snout', 'organism', 'fur', 'meerkat']","Photo by @joelsartore | If you’re ever nervous about taking that extra bathroom break at work, just be grateful you aren’t the brown-throated three-toed sloth! These guys literally risk their lives to defecate, which is why it only happens every eight days. Using the bathroom means venturing out of the treetops and down onto the forest floor where they become twice as vulnerable to depredation by jaguars and harpy eagles. Luckily, sloths have an extremely slow metabolism and a diet low in calories meaning long waits to use the bathroom aren’t an issue.",1
76,0.00927517958123185,0.12755355361365653,"['temple', 'human behavior', 'religion']","Photo by @nicholesobecki | Ayan Abdi shares a laugh with her closest friend Maryan Hassan, a teacher at Horyaal Secondary School in Dadaab refugee camp, Kenya. Both women applied for a @wusc_eumc scholarship to study in Canada last year, but only Ayan was accepted. Two friends, both of who had lived most of their lives confined to one of the world’s largest refugee camps on the Somali border, both trying to find a way out. On that day their path divided. Ayan had won the golden ticket to a new life, and Maryan would remain in Dadaab. It was a bittersweet moment after following their application process for months. We recently received news that I’m thrilled to share here. After applying again for this highly competitive scholarship Maryan was accepted and will join Ayan in Canada to study, and gain a pathway to resettlement. Sometimes, against all the odds, the good gals win. #welcomerefugees  #education  #kenya  #somalia  #canada",0
77,0.009647715115390493,0.09292267865060597,"['black and white', 'infrastructure', 'monochrome photography', 'street', 'snapshot', 'car', 'photography', 'monochrome', 'vehicle', 'road']","Photo by Moises Saman @moisessaman | Salvadorian migrants arrive in the Guatemalan border town of Tecun Uman, along the Guatemala-Mexico border, after walking for a day from San Salvador. The caravan of migrants spent one night in Tecun Uman, where they rested, were fed by donations from the townspeople and local and international NGO’s, and charged their mobile phones before crossing the border into Mexico and continuing their journey toward the United Sates. The caravan of migrants left San Salvador on Oct. 31, 2018 and is determined to reach the United States. Shot on assignment for National Geographic. @magnumphotos",0
78,0.007899663762799939,0.10423498466597694,"['sky', 'construction', 'residential area', 'neighbourhood', 'home', 'house', 'track', 'recreation', 'vehicle', 'building']","Photo by @edkashi | There has been a boom in housing construction across Turkey, as seen in the new Toki neighborhood, in Malatya, Turkey on April 8, 2011. #edkashi  #visualstoryelling  #documentaryphotography  #photojournalism  #Turkey  #Istanbul",0
79,0.007336084364970197,0.16146391424031925,"['cave', 'formation', 'rock', 'organism', 'caving', 'geology', 'art', 'darkness', 'stock photography', 'speleothem']","Photo by Stephen Alvarez @salvarezphoto | A long extinct Steppe Bison painted on the ceiling of Altamira Cave, Spain. The cave of Altamira was reported in 1880 by Don Marcelino Sanz de Sautuola. It was the first paleolithic art cave to be identified. The cave was first greeted with amazement but the discovery soon deteriorated into deep controversy that followed Marcelino Sanz de Salutoula to his grave. In the 1880s it was thought that prehistoric humans lacked the capacity for abstract thought. Paintings like this could not have possibly been made by Ice Age people. It was not until other paleolithic art caves were discovered in France that Altamira was accepted as genuine. 
Archaeological deposits in the cave place human occupation between the Upper Solutrean and Lower Magdalenian eras (18,500-14,000 BCE). Uranium/Thorium dating of calcite deposits on top of some of the artworks place the works within the Aurignacian and Solutrean periods (36,000-22,000 BCE). This U-T dating suggests that Altamira was painted over a period of more than 10,000 years.
To see more follow me, @salvarezphoto and my nonprofit @ancientartarchive.",0
80,0.006868026898976005,0.12752180017735737,"['play', 'toy', 'house', 'recreation', 'fun', 'child']","Photo by @gabrielegalimbertiphoto | Elias, 6 - Aigle, Switzerland - Take a moment and think back to your childhood. The era in your life when the only thing you knew about a bill was that it was a bird’s equivalent of lips and your day job was to construct fantastical worlds with your favorite toys. In my series ‘Toy Stories’, I explore the connection between children and their toys and I try to give an insight into their tiny worlds and takes you on a trip down memory lane. ‘Toy Stories’ is the result of an 24 month round the world trip where I visited a variety of countries and cultures and took photographs of children and their toys. I would often take part in a child’s games prior to arranging the toys for the photograph.

Despite some differences, I found similarities between children living worlds apart. Even in different countries, some children’s toys played the same function, or example protecting them from dangers and things they feared in the night. - Toys haven’t changed all that much since I was a kid. I’d often find the kind of toys I used to have, it was nice to go back to my childhood somehow. // Follow me @gabrielegalimbertiphoto for more photos and stories #toys  #play  #kids  #child  #children  #toy  #kid",0
81,0.010058459422283356,0.16190846234850725,"['flora', 'plant', 'leaf', 'tree', 'branch', 'twig', 'still life photography', 'black and white', 'flower', 'computer wallpaper']","Photo by @anandavarma | This is an inch long fragment of a carnivorous aquatic plant called a bladderwort (Utricularia gibba). Those bulbous structures are the “bladders” that the plant uses to trap tiny aquatic invertebrates.  The plant evolved this strategy in order to survive in nutrient poor water.  Look for the pairs of tiny hairs that look like whiskers on the bladders.  These act as triggers which cause the bladders to suction up whatever critter passes by.

I took this photo while on expedition with the @intotheokavango team on their annual survey of the Okavango Delta.  We’ll be in the field until October 2nd and you can follow along our adventures on their feed or mine.",0
82,0.011548601558917928,0.12253651067839195,"['person', 'monk', 'chin', 'temple', 'elder', 'glasses', 'vision care', 'senior citizen', 'zen master', 'sangharaja']","Photo by @martinschoeller | Religion: Theravada Buddhism

Bhante Heenbunne Kondanna: “I live in a temple on Staten Island. We have a big Sri Lankan community there so most of them are Buddhist. Very basically, Buddhism, if I explain it, is not to do evil. Do good, purify your mind. Not to do anything wrong, which is hard. So you need a definition for that. Whatever’s harmful to you and to the other person is not good. Whatever is beneficial to you and to the other person is good. Either good or bad go into the category of Karma. So you stay on the good side, the positive side. How do you do that? 
By practicing meditation, refining your mind. You know, our minds, we have so much luggage in there. Be aware of it. 'I can show you the path but you have to walk the path', that’s what the Buddha said. When you practice meditation, you can see yourself.

Greed, hatred and ignorance are the three root causes of all these crazy things that we do. Free yourself, find your own peace. That’s the central message that Buddha gave. There are a lot of things that we are doing habitually and so what he was encouraging is don’t live habitually, live mindfully. When you are mindfully living, you are concentrated about other people. Life is like a bubble of water…like a dew drop which is hanging on the tip of a leaf. Any time it’s fragile, any time it can drop off. So therefore, uncertainty is always there so don’t leave any room for regret, do nice things. Do things that you can be happy [about] so that you are always prepared. What Buddha said was ‘may all beings be well and happy.’ That’s all. You can practice it. Practice it like a mother who has only one child. She will be risking her life to save her only child. So we must have that quality within us. Use that same kind of love to all beings.”",0
83,0.021072138162922208,0.12162027970736033,"['art', 'flower', 'tradition', 'painting', 'material', 'fun', 'plant', 'watercolor paint']","Photo by @michaelchristopherbrown | A 16-year old girl from a village near the mining town of Numbi, Democratic Republic of Congo was raped by three Hutu militia fighters, one of whom impregnated her and gave her HIV. She did not know she had HIV at the time this image were made. She was at a HEAL AFRICA clinic in Goma with her child and her mother, who is covering her face. Control over the mines, and the income they provide, has fueled conflicts in the area for decades, including violence against women. -
“In Sub-Saharan Africa, the fight against HIV/AIDS is far from finished. Among the tragedies of HIV/AIDS is that it strikes in the prime of life, when young people should be finishing school, starting businesses, raising families, and building strong communities. We need to recommit to reaching more young people with effective treatment and prevention measures. ” – @melindafrenchgates",0
84,0.013067400275103164,0.2664650227239137,"['flora', 'plant', 'flower', 'flowering plant', 'wildflower', 'cactus', 'petal', 'sky', 'plant stem', 'spring']","Photo by @pedromcbride // Sassy and small: This reed frog in the Okavango Delta is roughly 35mm in size but mighty in color and even bolder and brighter in sound. The orchestra of this landscape is a music beyond the input of machines that makes me smile. To see more, follow @pedromcbride  #nature  #kermit  #greenisbeautiful  #botswana  #okavango  #gratitude",1
85,0.0035629680574659943,0.12720830716080403,"['herd', 'sky', 'pasture', 'grassland', 'wilderness', 'mountainous landforms', 'tree', 'nature reserve', 'mountain', 'wildlife']","Photo by @edkashi | From 2010, from my project showing issues around land, forests, and lack of development in Madagascar. This scene along the road in a semi forested area features zebu, a prized animal distinct to Madagascar. These cattle are used for milk, meat, and working the land. #edkashi  #Madagascar  #fromthearchives  #tbt  #travel  #onassignment  #environment  #sustainability  #azafady  #zebu  #cattle  #farming  #eden  #paradise  #sustainability",0
86,0.022342579856335015,0.42915057825894176,"['leopard', 'jaguar', 'wildlife', 'terrestrial animal', 'mammal', 'fauna', 'big cats', 'cheetah', 'carnivoran', 'organism']","Photo by @stevewinterphoto | In the December 2017 NatGeo magazine I had an image of a mom and 2 cubs - an image I had wanted for years. This week I took this image of the 2 brother cubs that are now a bit over 2 years old and they are still hanging out together!

This animal behavior is so similar in many ways to us as humans! Our animal family is so much like us - they find mates, they have kids, they have to feed themselves and their families. If we can find a way to believe they think, feel and have emotions, we need to treat them better and find a way to ensure their future on this planet. They are keystone species in their ecosystems, though we as humans are not.

Jaguars are the 3rd largest of the big cats. Found from US / Mexico border to northern Argentina. Jaguars have rebounded in this area where 95% of the land is privately owned. In the past many ranchers would kill the cats when they ate their cattle. Today in this area tourism brings in much more money to the local economy than cattle ranching. So the jaguar population is increasing. But revenge killings of jaguars happen close to this area and all throughout the jaguars range. Also poaching for skins, bones and teeth is growing for the first time since the 1970’s to feed the demand for people who think they receive the “power of the jaguar through their teeth”, Chinese Traditional Medicine and now Luxury items from endangered species. “When the buying stops, the killing can too.” @wildaid 
My first story with big cats was the 1st @natgeo Jaguar story 20 years ago! It has changed my life working with the magical and magnificent cats of the world. Animals have emotions just like we have.
Follow me @stevewinterphoto to see more images. @natgeo @nglive #nglive  @natgeochannel @natgeowild @thephotosociety @natgeocreative @africanparksnetwork @jaguar #jaguar  @pantanalsafaris",1
87,0.009991594069998472,0.26976911210464083,"['wildlife', 'mammal', 'lion', 'grassland', 'wilderness', 'terrestrial animal', 'fauna', 'masai lion', 'safari', 'big cats']",Photo by @beverlyjoubert | This young male is in excellent condition. He needs to be. He’s just been chased from his pride and it’s time for him to set off on his own into the Okavango. His three brothers have stayed together but this male is happier on his own. He still follows the pride lionesses at a distance but the dominant male will soon put a stop to that. This is the start of a tough time for him. We wish him the best of luck out there. #thisismytrophy  #bigcats  #okavangolions  #nomadiclion  #dubaplains  #tsaropride,1
88,0.03551505425645728,0.49930488841265147,"['brown bear', 'grizzly bear', 'mammal', 'bear', 'wildlife', 'fauna', 'wilderness', 'terrestrial animal', 'organism', 'snout']","Photo by @PaulNicklen | A powerful, gentle, and beautiful grizzly bear lifts his head from a shallow dive for salmon to assess his surroundings in the Fishing Branch River in Canada’s Yukon Territory. On each dunk to scan for fish, he keeps his ears above water to listen for any outside threats of other bears or hunters. #FollowMe  on @PaulNicklen to see more images of wildlife in action. #Grizzly  #Nature  #Canada  #Bear",1
89,0.032305517346782824,0.4050860922258351,"['pomacentridae', 'vertebrate', 'marine biology', 'anemone fish', 'fish', 'organism', 'fish', 'underwater', 'coral reef fish', 'sea anemone']","Photo by @mattiasklumofficial | Cnidocytes (stinging cells) of the anemones are explosive defense cells, which send out toxin-filled harpoons when triggered by touch of an intruder. The clown fish however is a rare exception. These stinging cells of the anemone do not harm the clownfish, but instead gives it shelter. In return the clownfish defends the anemone from predators and keeps it clean from small harmful parasites. This clownfish (Amphiprion ocellaris) was photographed in the beautiful coral reefs of Raja Ampat., Indonesia.  Everyday is a good day to celebrate the importance and beauty of our marine worlds! Oceans cover 71 percent of the globe, and they are as important to us as they are vast. Our oceans are home to most of the life on our planet and play a central role in the world's natural systems, like regulating our climate, absorbing carbon dioxide and they produce over half the oxygen that we, and all other land animals, breathe. Their wealth is truly beyond comprehension. Please do your part by making smarter everyday choices. Avoid plastics, choose certified fish, don’t litter on beaches and most importantly, tell others to follow! Please take a look at @mattiasklumofficial for more images, films and stories from our projects around the world! #ocean  #protect  #conservation  #protectbiodiversity  #mattiasklum  #conservation  @natgeo",1
90,0.02492167201589485,0.4227935403118534,"['vegetation', 'ecosystem', 'nature reserve', 'water resources', 'aerial photography', ""bird's eye view"", 'archipelago', 'watercourse', 'biome', 'tributary']","Photo by @TimLaman.  Can you believe there are unspoiled places like this still to be found on our planet that few people have ever seen with their own eyes?  Hidden Bay, Gam Island.  One of the wonders of West Papua, Indonesia’s Raja Ampat Islands.  See more @TimLaman.  #RajaAmpat , #Waigeo , #Papua , #Indonesia",1
91,0.04892633348616843,0.5158934608705291,"['wildlife', 'ecosystem', 'mammal', 'terrestrial animal', 'lion', 'wilderness', 'fauna', 'nature reserve', 'grassland', 'grass']","Photo by @michaelmelford | A leopard and lion up in the same tree!?? Crazy but true. The leopard had dragged its kill up the tree as leopards will do, and the lion climbed up to have some of the meal, but then the lion looked like it was going after the leopard as they are competing for the same territory. As the leopard is lighter it was able to stay on top of the acacia tree limbs and the lion couldn’t quite reach it. If you look closely you will see that the leopard it blind in its left eye. Eventually the lion came down the tree and wandered off. One of the most bizarre things I’ve seen! #tanzania  #lion  #leopard  #wildlife  #africa  #safari  #nature  #conservation  @natgeoexpeditions",1
92,0.00523460186458811,0.10235344923145137,"['snapshot', 'girl', 'vacation', 'road', 'vehicle', 'house', 'street', 'recreation', 'window', 'fun']","Image by @markosian | I spent the month in Cuba,  where I focused on the coming of age of Cuban girls in the capital of Havana. This image was made in my neighborhood of Centro Havana. #cuba",0
