likes,comments,caption,url
402369,1300,"Photo by @Joelsartore | This beautiful bird is a red-winged parrot photographed at @loroparque. Parrots like this one have bright colors for several reasons. First, the green color that makes up most of their plumage is a perfect way to camouflage itself in dense foliage. Facial markings sometimes help them hide as well, concealing the head shape in order to blend in with their environment. Sometimes they use their coloring to flash at other flock members; a flash by a parrot can mean excitement, territorial display, or a warning. #Photoark  #parrot",https://scontent-sea1-1.cdninstagram.com/vp/0814fa5dd7a19d83d3eaecb96fd9c90f/5C81DD42/t51.2885-15/fr/e15/s1080x1080/41644967_242418059951470_1945950742295031224_n.jpg?ig_cache_key=MTg3OTA2ODM3NjgwMjk0MzY4MA%3D%3D.2
210388,584,"Photo by @renaeffendiphoto | A young mother and a survivor of the Lord Resistance Army rebels violence attend a literacy class organized by Sister Angelique in Dungu, Democratic Republic of Congo. There is a large gap in literacy rates between men (86%) and women (67%). Herself a refugee, Sister Angelique Namaika helped transform lives of move than 2000 women and girls who fled the LRA violence by creating educational and economic opportunities for them. “Over the past two decades, I’ve met countless young people who are fighting with everything they have for the chance to learn. They know that the path out of poverty begins in the classroom. It’s critical that the world keeps investing in access to contraceptives and health care services that help them remain in school. ” – @melindafrenchgates  #Goalkeepers18",https://scontent-sea1-1.cdninstagram.com/vp/772a8089aa618b792b3628f3eb9f834f/5C8FB20E/t51.2885-15/fr/e15/p1080x1080/41149232_148626506079632_524791010261949867_n.jpg?ig_cache_key=MTg3MjEzNzUzMjk5MDE5NjQ0NQ%3D%3D.2
557088,2902,"Photo by @BrianSkerry
A large tiger shark with two hooks in its mouth swims over a shallow water sand flats in the northern Bahamas. Tiger sharks are an apex predator species in tropical waters though much of their lives have remained a mystery until recently. Researchers are now learning about behaviors and migratory patterns that are beginning to fill in the puzzle of their life cycle. Despite being large predators, life in the ocean is difficult and they face many challenges to survive. And as with all species, the tiger shark faces declining populations worldwide as the demand for shark fins continues. Having photographed sharks in locations worldwide, it is quite common these days to see sharks with hooks.
 #sharks  #tigersharks  #bahamas  #predators  #nature 
To see more wildlife photos and read the stories behind them follow @BrianSkerry
#sharks  #tigershark  #bahamas  #predator",https://scontent-sea1-1.cdninstagram.com/vp/f074d7b9a220017b2aad7c689595f060/5CAF55BE/t51.2885-15/e15/s640x640/37185699_522427961512781_6703395715042770944_n.jpg?ig_cache_key=MTg0MjY3ODQyMDE1NDA3ODk2MQ%3D%3D.2
181447,436,"Photo by @renan_ozturk | Really cool to see our #TheLastHoneyHunter  film, from the @natgeo feature article, make the IDA (International Documentary Association) short list along with so many other incredible docs.  The film is still on the festival tour but we will keep y’all posted when mainstream distribution is locked in! ~

Pictured here is The Last Honey Hunter himself, Mauli Dhan, after his final honey harvest and probably the last one for his shamanistic culture in remote eastern Nepal.  Witnessing him climb rope-less on wet rock while being swarmed by hundreds of thousands of bees to continue the tradition of gathering hallucinogenic honey was nothing short of magical. ~

With Director @ben_knight, @jetbutterflies @camp4collective @feltsoulmedia @travisrummel @taylorfreesolo @sadiequarrier",https://scontent-sea1-1.cdninstagram.com/vp/99a24eb7185bde9e8679906e2c2c8401/5C7FDCD2/t51.2885-15/fr/e15/p1080x1080/43913032_2155989121332100_5245019587812064412_n.jpg?ig_cache_key=MTg5ODQ4NjQxNzk4NzYwNzA2NA%3D%3D.2
176641,378,"Photo by Daniella Zalcman @dzalcman | Tribal preservation students survey an artificial dig site as part of a class at Salish Kootenai College, in the heart of the Flathead Reservation in western Montana. While the program touches on traditional practices and excavation methods, the professors largely focus on cultural preservation and reframing archaeological disciplines through a Native lens. @indigenousarchaeology",https://scontent-sea1-1.cdninstagram.com/vp/3bb09dcf0ab42224a99f750620349e6c/5C768EE0/t51.2885-15/fr/e15/s1080x1080/44788199_693618777704590_7945552904564638816_n.jpg?ig_cache_key=MTkwMTk3NjA2NjI2NDkxNjgyOQ%3D%3D.2
1332927,95187,"Photo by David Chancellor @chancellordavid | A white rhino is dehorned at a rhino farm, Klerksdorp, NW Province, South Africa - Yesterday, the Chinese government made a devastating announcement reversing a 25 year ban on the sale and use of Rhinoceros and Tiger products. It will allow the use of powdered rhino horns and tiger bones for “medical research or in healing” from farmed rhinos and tigers in government certified Traditional Chinese Medicine (TCM) hospitals - In a statement announcing the replacement of the 25-year old ban, the State Council said powdered forms of rhino horn and bones from dead tigers could be used in ""qualified hospitals by qualified doctors”. The animal products can only be obtained from farms, it said, and added ‘“parts from those animals classified as ‘antiques' could be used in cultural exchanges if approved by the cultural authorities. Even if restricted to antiques and use in hospitals, this trade will surely increase confusion by consumers and law enforcers as to which products are, and are not legal, and would likely expand the markets for other tiger and rhino products. This comes on the very same day that WWF’s Living Planet Report reveals that “humanity has wiped out 60% of wildlife since the 1970s” and that the “Earth is losing biodiversity at a rate seen only during mass extinctions.” Follow me here @chancellordavid @natgeo @thephotosociety @everydayextinction to this more on this story and other work and projects.",https://scontent-sea1-1.cdninstagram.com/vp/6c700572c5a30699b404dae13b9b3fa6/5C82E60C/t51.2885-15/sh0.08/e35/s750x750/43560102_326471394833846_5513893092004360905_n.jpg?ig_cache_key=MTkwMTkxMzM2MjQ2MDgzOTYzMQ%3D%3D.2
171100,392,"Photo by @andreabruce | She traveled on foot for more than a day, through dangerous cholera-carrying rivers, to vote in the Haitian presidential elections just weeks after much of southern Haiti was destroyed by Hurricane Matthew. Everyone was on the move that day, trying to reach their home villages to vote. The continuing rain made the rivers full and my camera fog, creating this ethereal feel. Shot for a story on open defecation and sanitation for National Geographic, published August 2017. #haiti  #sanitation  #hurricanematthew  @noorimages",https://scontent-sea1-1.cdninstagram.com/vp/1c3d5e6fc2340ca21416ccc117770e17/5C8C9392/t51.2885-15/fr/e15/s1080x1080/42003348_349694939105508_8950513709156717854_n.jpg?ig_cache_key=MTg3OTM0MDE2ODA2MzQ5MTkzMg%3D%3D.2
673530,3361,"Photo by @PaulNicklen | In South Georgia, Antarctica, an elephant seal pup gets its first look at its new home. Just minutes old, it weighs about 50 pounds. Over the next three weeks, the pup will gorge on rich milk from its mother, quickly fattening up to 400 pounds. #FollowMe  at @PaulNicklen for more photos of Antarctic wildlife and landscapes. #seal  #Antarctica  #wildlife  #photography",https://scontent-sea1-1.cdninstagram.com/vp/2cb7d6c3c38edecc2d357647611f44e5/5C80020B/t51.2885-15/fr/e15/s1080x1080/42673891_486427811852712_1058235098331255924_n.jpg?ig_cache_key=MTg5MTY5MTc2MDM0MDQxMzMxNA%3D%3D.2
212029,972,"Photo by @hammond_robin for @onedayinmyworld
//
“All my community was destroyed” said Adham Lambo, a Syrian refugee currently living in the Moria refugee camp on the Greek island of Lesbos. Moria camp overflows with refugees and their desperation. Inhuman living conditions and a snail-paced relocation process can drive the already traumatized towards depression and suicide - mental health issues that haunt a people with no home. They thought they had escaped the trauma of war & would find peace in Europe, however the camp become their new source of trauma. Lambo lives in fear of the violence and stress which plague life in the camp. “I spend all my time outside the camp. I go to the sea at 11am and come back 10 at night.”
//
#inmyworld  is designed to expose the challenges faced by people living with #mentalhealth  issues and give them the chance to be seen, heard and valued. @witness_change is a nonprofit that aims to improve life for excluded groups by amplifying their stories. This work was made in collaboration with Médecins Sans Frontières @doctorswithoutborders who are providing mental health support to the island’s refugees. To see more or to share your own mental health story please follow @onedayinmyworld",https://scontent-sea1-1.cdninstagram.com/vp/5c83a1a30e85b24098a2768dc5cbd337/5C824606/t51.2885-15/e35/39281026_750017822000342_8348454741591719936_n.jpg?se=7&ig_cache_key=MTg1MjUwNDI4MTgxNjM0Mzg2OQ%3D%3D.2
156345,864,"Photo by @edkashi | Russian tourists flock to the Mediterranean coast in Antalya, Turkey on April 12, 2011. 
#edkashi  #visualstoryelling  #documentaryphotography  #photojournalism  #Turkey",https://scontent-sea1-1.cdninstagram.com/vp/eafc5d4a063a4c0282c158451fe424f9/5C692185/t51.2885-15/fr/e15/s1080x1080/39902816_1867570723351483_7003084187766882304_n.jpg?ig_cache_key=MTg1Mzc5MTcxMTQ4Mjg5MDUyMQ%3D%3D.2
538912,6872,"Photo @tbfrost | When forests are cut and burned, slow-moving creatures, especially reptiles, often are caught in the fires and burned alive. In this photo @harry__turner is holding the remains of an 8-foot red tail boa constrictor we found on the edge of a forest that had been in flames just days before. Smoke was rising from the earth and the ground was still hot to the touch. There was no color, just black and grey. The scene suggested the snake had slithered as fast as possible to make it to the river, but that the burns to over half its body overwhelmed it, and the beautiful creature died just a few feet from safety. The sadness amongst us was such that one could feel it in the air. The hardest part wasn’t that they died but how they died. In one hour of searching a football field-sized clearing, @harry__turner, @melissalesh, and I found 4 dead snakes, 4 dead yellow footed tortoises, dozens of lizards and rodents, and hundreds of insects. The loss of rainforest alone gives all of us, including me, good reason to think more carefully about the sources of the things we buy. But knowing so many animals meet their end like this has renewed my vigilance to be a more careful consumer. 
Head on over to @tbfrost to see a happier photograph of this same species of boa alive and well, living in a national park. #snakes  #snakesofinstagram  #rainforest  #peru  #snek  #fires  #deforestation  #reptiles",https://scontent-sea1-1.cdninstagram.com/vp/6dfe6d645374668e84000cbf30d43dbe/5C789CEF/t51.2885-15/fr/e15/s1080x1080/44470662_985947788263774_6661831645426014347_n.jpg?ig_cache_key=MTkwNDczNzc1NTkxMzYyNzgwNg%3D%3D.2
349360,736,"Photo by Aaron Huey @argonautphoto | Grand Gulch winds snake-like through 60 miles of sandstone on Cedar Mesa in #BearsEarsNationalMonument , Utah. Archeological finds in the Gulch reveal thousands of years of human habitation, primarily as the home to the Ancestral Pueblo people, and still contains many of the remains of their homes, kivas, and granaries. Concentrations were especially high in the Basketmaker II period starting in 500 BCE. To see some of the rock art left behind, and to hear interpretations of the stories they still tell today follow @argonautphoto.",https://scontent-sea1-1.cdninstagram.com/vp/ca2d2d8c4341eefe6f1c7dd69664b7cb/5C6FD6AA/t51.2885-15/fr/e15/s1080x1080/43103384_1967361143564253_2524829169947695236_n.jpg?ig_cache_key=MTg5NzE3MjU1NDkzNTk3NDQyNg%3D%3D.2
410624,1209,"Photo by Aaron Huey @argonautphoto | The Procession Panel petroglyph on Comb Ridge, in Southern Utah.  I could literally hear the footsteps of the spirits as I lay waiting in the dark for the Milky Way to crawl across the sky early on this morning.  Ancestral Puebloans carved the panel likely between 500 and 700 A.D.  Part of our cover story in this month's issue about the recent National Monument reductions and the ""battle for the American West."" This site, and Comb Ridge, remain in the Monument.  Follow @argonautphoto to see more ancient art and structures from Bears Ears.",https://scontent-sea1-1.cdninstagram.com/vp/aef8b4bff5e64d2ac9c32ef9e3e755a9/5C80FF32/t51.2885-15/fr/e15/s1080x1080/43653368_1068700676644500_3333874409422719601_n.jpg?ig_cache_key=MTg5ODgzMzgwMDAwOTIyMDI3MQ%3D%3D.2
191584,1223,"Photo and interview by @martinschoeller

Religion: Nuyagi Keetoowah Society
Ray Evans Harrell: I grew up in the O-Gah-Pah Nation in the current state of Oklahoma.  Indian religions were banned in 1883, so I grew up in the Indian Baptist community of Picher, Oklahoma, directed music in churches and ended up studying in New York.  In 1978 President Jimmy Carter signed the Freedom of Religion Act for American Indians and so for the first time we were able to ""come out"", so to speak. We started having prayer circles on a roof down on White street in Manhattan.

I became the apprentice to a Cherokee Medicine Priest and am now the Priest for the Nuyagi Keetoowah Society. Our job is to uphold and bring back the knowledge of our culture. We obviously are not farmers and hunters, we are urban people, I am an opera singer, we're developing something in the present to live in this tradition.

Our worship is meant to acquaint you with how to sense the environment in non-visual ways because one is  really tied to whether something exists, by whether they can see it. Our religion is holistic in that it involves all seven senses. 
We meet at a Stomp ground and light three fires. We build a cornmeal circle and there are seven directions that we include because they represent the front, the back, the left, the right, the up, the down, the center. And then the eighth direction is to the universe. We call it a Medicine Wheel.

It symbolizes that individually we are inadequate, we are limited. But when we put the circle together we can conceive of the whole of the reality, discover a greater truth for ourselves. 
Our message is that you are responsible for yourself and nobody escapes responsibility for what they do. The world is your teacher and you are to understand that you are a part of the Creator. 
Everything is a part of everything.

For more of New York City's ""Believers"" check out @martinschoeller.",https://scontent-sea1-1.cdninstagram.com/vp/f936f0f0cb06bf9946350cb8358b3f49/5CAEFB65/t51.2885-15/sh0.08/e35/p750x750/38258082_2155193824736436_2159894265239437312_n.jpg?ig_cache_key=MTg0NjUzOTM3MTk5NTIxMTc1Nw%3D%3D.2
781200,2349,"Photo by @ladzinski / A polar bear cub playfully enjoying a piece of ice on the #Svalbard  archipelago. For mom, it’s not an easy life being at the top of the food chain with a cub. Most sow’s have 2 cubs meaning that it’s likely that this mother here may have already lost one. Hunting is hard, especially in the summer as we continue to loose more and more ice each year due to climate change. To see more photos of this beautiful part of the planet please visit @ladzinski",https://scontent-sea1-1.cdninstagram.com/vp/112ee7e020a4a1fab885a1d265661730/5C7B9A17/t51.2885-15/fr/e15/s1080x1080/38437793_2153739284950281_1942983539024723968_n.jpg?ig_cache_key=MTg0Mzc2NTcyNTY5NDgyNDM4NQ%3D%3D.2
240964,1010,"Photo by @nicholesobecki | It’s been seven years since Silvana Hinestroza Mendoza first spoke publicly about being raped by members of a guerrilla group who kidnapped and tortured her when she was a young woman. More than 15,000 Colombian women and girls were raped or otherwise sexually abused during the country’s civil war; many remain too terrified or ashamed to tell anyone. After spending most of a hot Wednesday afternoon with reporter @jillfilipovic recounting some of the most intimate details of the worst days of her life, Silvana retreated to her grandson’s bedroom. Finally speaking the truth about what happened, Silvana said, feels good, even powerful – like a layer of shame peeled back with each telling. But each telling also means exposing painful scars, literal and metaphorical. I photographed Silvana at that axis of strength and depletion, as she sought out the grounding weight of her grandson’s small body, and offered him the soft foundation of her own. These are questions everywhere: whose stories we choose to believe, what weight we give a woman’s words against a man’s, whether women have exclusive jurisdiction over our own bodies. It is simultaneously dignifying and terrifying for women to tell the secrets more-powerful men demand we keep, and it’s never felt so important to listen, to believe, and to acknowledge the personal courage and integrity of the women who share their stories with us. “I feel light,” Silvana said after our interview ended. “Like I was carrying something really heavy and I put it down.” #believewomen  #women  #sexualassault  #colombia",https://scontent-sea1-1.cdninstagram.com/vp/5542d6654b54a5c75c41ab1410e86b3c/5C8BB9E6/t51.2885-15/sh0.08/e35/s750x750/42966925_600029153747392_8448606064158632762_n.jpg?ig_cache_key=MTg4Njc1NDE1NzY3OTkzMjAwMg%3D%3D.2
340112,767,"Photo by @CarltonWard | It is an incredible feeling to look into the eyes of a bear at ground level in its native habitat. This Florida black bear was one of the first I photographed while focusing on the research that ultimately inspired the #FloridaWildlifeCorridor  campaign. I was following biologist Joe Guthrie (@joeguthrie8) on foot as he stalked towards this female bear with a dart rifle in a bay head forest on the Hendrie Ranch in Highlands County. The Highlands-Glades Bear Project was a collaboration between University of Kentucky and @ArchboldStation. Joe’s professor David Maehr, who was lost in a plane crash tracking a missing black bear with rancher Mason Smoak, often made the point that there would be no bears in that part of Florida without the proactive stewardship of ranchers. GPS tracking showed that bears traveled as far as 500 miles across a patchwork or ranches, groves and public preserves that keep the Northern Everglades connected for wide ranging wildlife. Through research, bears have shown us what we need to do to save the Corridor, and in that way are preparing the path of recovery for the Florida panther as it reclaims historic territory northwards out of the Everglades. #PathofthePanther  @FL_WildCorridor #floridawild  #keepflwild #bear  #forest  #conservation  #florida #wildlife  @myfwc @natgeo @insidenatgeo",https://scontent-sea1-1.cdninstagram.com/vp/0075a17fe42c9e4a2f51c36c1f06bb52/5C78BFBA/t51.2885-15/fr/e15/s1080x1080/38812831_529618927469080_7559672036197400576_n.jpg?ig_cache_key=MTg0ODc0ODU1MjMxOTI1NzYzOQ%3D%3D.2
223333,803,"Photo by @hammond_robin for @onedayinmyworld | “I didn’t understand what was happening. My neighbors pushed me on the boat to save my life. We could not bring one piece of clothing.” Suru Jaman fled from Myanmar after the “ethnic cleansing” perpetrated by the Myanmar military against the Rohingya sparked a massive refugee crisis. Suru, along with nearly a million other Rohingya, now lives in the sprawling refugee camp over the border in Bangladesh. “I’m here with my 19 year old daughter. My husband is dead... he was killed by those people.” The loss has taken a severe psychological toll: “Whenever I remember the things that happened I feel like killing myself, stabbing myself in the chest.” But at least the family is safe now, says Suru: “We were not peaceful back there. We are peaceful now. We can eat and pray.” // #inmyworld  is designed to expose the challenges faced by people living with #mentalhealth  issues and give them the chance to be seen, heard and valued. @witness_change is a nonprofit that aims to improve life for excluded groups by amplifying their stories. This work was made in collaboration with Médecins Sans Frontières @doctorswithoutborders who provide mental health support to the refugees and local population. To see more or to share your own mental health story please follow @onedayinmyworld",https://scontent-sea1-1.cdninstagram.com/vp/07a84d307ac245c6cc2cc85973485fda/5C82C8F5/t51.2885-15/fr/e15/p1080x1080/43985581_130961571215572_1782854241009015855_n.jpg?ig_cache_key=MTkwMDE2MjM4NjUwMjc0MjcyOA%3D%3D.2
737552,3219,"Photo by @irablockphoto | The skies in the south Gobi desert, Mongolia can be incredibly clear, a perfect opportunity to photograph celestial events. Capturing the Milky Way rise over a Mongolian Ger is an amazing experience. And this night Mars - the bright spot just to the left of the Milky Way above the Ger - was exceptionally bright. A very special evening for a city dweller who rarely sees stars. #followme  @irablockphoto to see more images from the world @thephotosociety @natgeocreative
_
#mongolia  #gobi  #ger  #yurt  #milkyway  #stars  #mars  #galaxy",https://scontent-sea1-1.cdninstagram.com/vp/d170c16af99d38d6a4b5f45b4691f1d2/5C6C2DC8/t51.2885-15/e15/p640x640/42003812_333428777427774_6322322627655781089_n.jpg?ig_cache_key=MTg3ODE0NzQzMzI5NzM1OTgzNA%3D%3D.2
396370,1475,"Photo @tbfrost | A green striped vine snake curled safely in the hands of @harry__turner, who found it during a night walk on conservation land along the Las Piedras river in the Western Amazon of Peru. The land is protected and studied by Peruvian non-profit  @hojanueva. This snake is not dangerous to humans as it is only mildly venomous (meaning the venom can kill frogs and other small creatures) and has rear fangs. The body is long and thin and flat, similiar to a ribbon. It spends most of its life in the trees and can extend about 2/3 of its body out to reach distant branches. Must have some seriously strong abs! If you want to see another photo of this snake, I’m @tbfrost",https://scontent-sea1-1.cdninstagram.com/vp/ce5a5c1340d8839671c2b2de059bce75/5C8E2582/t51.2885-15/fr/e15/s1080x1080/43818294_572091009886527_1537067326585388112_n.jpg?ig_cache_key=MTg5NjQ0ODA4MTQxMjc5MTkxMQ%3D%3D.2
925712,3383,"Photo by @stevewinterphoto | Over the course of a century, tiger numbers have plummeted from about 100,000 to perhaps 3,800 today. They face a litany of threats, from poaching and the illegal wildlife trade to the pillage of their remaining habitat, conflict with people and disappearing prey. I hope these images inspire people to act. Together, we can insure the long-term survival of one of the planet’s most iconic animals— the largest and most endangered of the world’s big cats.
30 of the world’s best photographers speaking eloquently via their cameras in stunning pictures that bring global attention to the biggest cat of them all - The TIGER!!! The World’s largest photographic exhibition of Tiger images from the world’s leading photographers - “Eye of the Tiger"" is at the Royal Albert Hall - and runs from Sept. 18th to October 14th
Please go see this incredible show of the best of the best - from Michael “NIck” Nichols, Mike Birkhead, Chris Brunskill, Aditya “Dicky” Singh, Andy Rouse, Theo Allofs, Steve Bloom,
Suzi Eszterhas, E. A. Kuttapan, Steve Winter, Toshiji Fukuda, Theo Webb, Bjorn Persson and others.

@savewildtigers @natgeocreative @stevewinterphoto",https://scontent-sea1-1.cdninstagram.com/vp/55620ad9c79ac5d97fb2713c9eaa2149/5C7152C0/t51.2885-15/e35/40522508_916605798523988_5627534813881470838_n.jpg?ig_cache_key=MTg2NjMwNjQwNTk4MTI0NjUzMQ%3D%3D.2
174250,693,"Photo by @renaeffendiphoto | Vasile has been a shepherd since the age of nine. He has never been able to afford his own flock, and is constantly on the move—a reason, he says, that women have always left him. In Transylvania and other remote areas of Romania, many people farm on a small scale, in ways unchanged for centuries. Their farms have among the lowest yields in Europe, but also some of the highest levels of self-sufficiency. Lack of money and suspicion of unfamiliar methods mean that few chemicals and artificial fertilizers are used. But in the past decade, many have abandoned their farms for at least part of the year to work in cities abroad. Romania’s 2007 entry into the European Union also threatened this traditional way of life, as farmers cannot compete with European imports, and the small size of farms means they are not eligible for EU subsidies. For more human interest stories around the globe please #followme  @renaeffendiphoto
#shepherd  #agriculture  #dailylife  #romania  #culture  #tradition  #europe",https://scontent-sea1-1.cdninstagram.com/vp/5d86b216db0d0b531637ed8ea4832004/5C80A3D3/t51.2885-15/fr/e15/p1080x1080/43006172_269922246861046_253564439255855356_n.jpg?ig_cache_key=MTg5NDA5MzQwMDkxNTk0MjIxMw%3D%3D.2
183230,444,"Photograph by Michael Yamashita @yamashitaphoto - There's no escaping the teacher's attention in a one-room schoolhouse in the Mekong Delta of Vietnam. For more photos from Asia follow @yamashitaphoto. 
#classroom  #schoolhouse  #MekongDelta",https://scontent-sea1-1.cdninstagram.com/vp/a53bdbdae487525455ad9530e471f88c/5C69BC4E/t51.2885-15/fr/e15/s1080x1080/38450830_468089990267967_998498407905492992_n.jpg?ig_cache_key=MTg0Mzg1NjIwMjg4NzQ4NzA4MA%3D%3D.2
285343,1286,"Photo by @joelsartore |This is Kit, a five-month-old red fox that was brought to Nebraska Wildlife Rehab as an orphan.  After a quarantine period, she was combined with the other fox kits in care to form an adopted litter-- which helps youngsters learn the social and hunting skills they need to survive in the wild after their release. Red foxes are born almost completely black and are therefore often mistaken for domestic puppies, raccoons, or even skunks! This species has a keen sense of vision, smell, and hearing. Their vertical pupils help them see well in the dark (like a cat) and it's said that they can hear prey moving under the snow up to 40 yards away! Red foxes are found throughout the United States and populations are considered stable, with a listing of least concern on the IUCN Red List. They adapt readily to green spaces in cities, particularly in large parks, on golf courses, and highways where they provide a valuable service to their human neighbors-- rodent control.  Although this species has a stable population, other fox species are at risk due to human encroachment on territory and human-introduced diseases such as canine distemper. Nebraska Wildlife Rehab receives more than a dozen orphaned red fox kits every year for rehabilitation, as well as several adult foxes that are injured or suffering from sarcoptic mange. Although these foxes take a lot of resources to rehabilitate, they are resilient, and are often some of the best success stories for this facility!  Kit was released into the wild in Washington County, Nebraska when she was seven-months-old. @newildliferehab #redfox  #babyfox  #photoark",https://scontent-sea1-1.cdninstagram.com/vp/d37e4a5f46527cbeea8a334691291e59/5C7222C5/t51.2885-15/fr/e15/s1080x1080/39629843_273252720162959_8784981606805798912_n.jpg?ig_cache_key=MTg1Nzk1OTEzNjcwNTE2NzQyMA%3D%3D.2
182179,550,"Photo by @tasneemalsultan | ""I see images of my 6-month-old daughter everyday, and speak to my wife via skype. I've been here for six years and have two years to go, till I'm back in India with my family. I don't think it's easy to live far from home, neither do I recommend it. But when I visit India, my family think it's easier to be here in Saudi. You always think the grass is greener on the other side. [he laughs] But in Saudi there isn't any grass, mostly sand..."" Bala, a young electrician from India, installs the chandelier in the room. Part of Maid In Saudi series. #saudiarabia  #domesticworkers  #family",https://scontent-sea1-1.cdninstagram.com/vp/34e3c89eb821273ac3894410ef560ac6/5C6A94C8/t51.2885-15/sh0.08/e35/s750x750/39763908_462818954128052_6955702721854069449_n.jpg?ig_cache_key=MTg2MDA3MzA2MjA0NjYxMDAzNg%3D%3D.2
641434,1969,"Photo by @beverlyjoubert | The family resemblance is strong. The Skimmer Pride in the Okavango has been thriving as the antelope populations continue to grow. Red lechwe numbers have increased tenfold in the decade since hunting stopped at Duba Plains and as a result the area is able to sustain more predators. This pride currently has six young cubs and when they're not clamoring for food, they're looking for attention and someone to play with. Half a dozen young cubs can be very hard work but the Skimmer male has consistently shown great patience with his young offspring - although they will quickly learn just how far they can push him! Judging by this photo, the cubs are rapidly learning not only discipline from their impressive father, but the proud stance and focused stare of an apex predator as well. #ThisIsMyTrophy  #SkimmerPride  #OkavangoLions  #BigCats",https://scontent-sea1-1.cdninstagram.com/vp/e169efbeba549a8bf5b05d7e3c71e233/5C742C81/t51.2885-15/fr/e15/s1080x1080/40735983_339511216791175_7341507438226323464_n.jpg?ig_cache_key=MTg2NTY1OTg2Njg4NzgzMjI0NQ%3D%3D.2
475549,1057,"Photo by @TimLaman. | A rain forest stream, Gunung Palung National Park.  This park in the Indonesian province of West Kalimantan, is one of Indonesia’s treasures.  With what some say is the best remaining example of true lowland rainforest in all of Borneo, its biodiversity is extraordinary.  Along with my partners from BTNGP, @YayasangPalung @OneForest, and @saveGPorangutans, I’m working to document the biodiversity of this park that includes an extraordinary variety of forest types, from mangroves by the sea, through lowland dipterocarp forest like along this river, and up to the montane forest at the mountain summits.  Stay tuned to @TimLaman for a lot more from #GunungPalung . #GunungPalungNationalPark , #Indonesia , #Kalimantan , #rainforest , #Borneo , #IndonesiaBiodiversity",https://scontent-sea1-1.cdninstagram.com/vp/7f491bd1eb5a009d8b955b36d14136c0/5CAF0C37/t51.2885-15/fr/e15/s1080x1080/43064236_246766946197515_9172229148846488677_n.jpg?ig_cache_key=MTg5NzAyMTgwODYxMzY2NTM5Nw%3D%3D.2
381193,1267,"Photo by @michaelmelford –One of the many beautiful dunes along the one road leading into Namib-Naukluft National Park of Namibia. Also known as Sossusviei which really refers to the salt and clay pan, not the sand dunes.  The high concentration of iron in the sand and consequent oxidation processes creates the red colors of these dunes, which appear even more intense as the rising sun shines on them. The oldest dunes are those of a more intense reddish color. These dunes are among the highest in the world; many of them are above 650 ft. the highest being the one nicknamed Big Daddy, about 1,066 ft high and many people like to climb. An easy place to visit, just one of the features of the amazing country of Namibia. #namibia  #desert  #beauty  #sunrise  #photography  #nature",https://scontent-sea1-1.cdninstagram.com/vp/e49e243157eef5bece6c5ceaa72919b8/5C81FDE3/t51.2885-15/fr/e15/s1080x1080/39586363_271913636745874_8147978587476066304_n.jpg?ig_cache_key=MTg1NDUzMTUzMzk3MDIxODIyMA%3D%3D.2
481759,1315,"Photo by @beverlyjoubert | It looks like a snarl, but it is in fact a response to pheromones known as the """"flehmen"""" response. This is seen in a number of mammals and most cats (including house cats), and allows them to check the reproductive or territorial status of others. Both males and females will bare their teeth like this when they come across a scent that gives them a chemical signal. This dominant male is testing the pheromones in the urine of a female who is coming into estrus and, after sensing her readiness, will track her very closely. 
Follow @beverlyjoubert for more on big cats and African wildlife 
#BigCats  #Flehmen  #ThisIsMyTrophy  #FelineCanines",https://scontent-sea1-1.cdninstagram.com/vp/9a34dc6f832dc7a1644b1b19ca0f20f2/5C73F7AA/t51.2885-15/sh0.08/e35/s750x750/42004018_263483694309902_2093494549220855030_n.jpg?ig_cache_key=MTkwNDY2MzUyOTUyNjI1NDk4OA%3D%3D.2
242571,526,"Photo by @gabrielegalimbertiphoto from the project FATHERS /// Vevey, Switzerland – Jason (39), Juliette (10) and Lenny (7) - Jason was born in Vevey, Switzerland, a very nice, small city on the eastern coast of Lake Geneva. Ever since he was 12, he has loved skateboarding and skiing. Around ten years ago, he opened his first skateboard shop. Now he owns two shops, one in Lausanne and one in Geneva. He loves to go skateboarding with his children and they love that, too.  His son, Lenny, also has a passion for climbing and his daughter, Juliette, for hip-hop dance.Every Wednesday, he has his day off from work, and so he spends the whole day with his children. “During the summer, on hot days like today, we love to take our skateboards and ride from home to this canal, then jump into the water to cool off,” he says. /// FATHERS: I’m recently turned 40 and almost every friend around me has become a parent over the last few years. A couple of friends and I are the only ones in our group who still don’t have kids of our own. I naturally began to observe how the others were raising their children. I watch them playing together, hear the arguments and the kids’ complaints at mealtimes or at bedtime. I’ve often been the one in charge of the kids when those moments happen. Just maybe, all of these things are making me start to want to be a father. That is why I’ve decided to make the relationships between fathers and their children the focus of this photo project. Wherever I am in the world, when I meet a father I ask him to tell me about a special moment he has spent with his children and, when I can, I photograph them together /// Follow me for more stories @gabrielegalimbertiphoto #father  #fishing  #fathers  #dad  #dads  #vevey  #switzerland  #skateboarding  #river",https://scontent-sea1-1.cdninstagram.com/vp/e5427afe779ca6f405a817a417b05644/5CAE9C13/t51.2885-15/e15/39192411_235411773835257_1879522596907646976_n.jpg?ig_cache_key=MTg1MTk0OTUyNTIwOTI1NzE5OQ%3D%3D.2
